"kind","country","lon","lat"
"Prunus x yedoensis","China",119.401485,41.244442
"Prunus x yedoensis","China",123.005494,39.840433
"Prunus x yedoensis","China",119.401485,41.244442
"Prunus x yedoensis","China",130.377202,42.798109
"Prunus x yedoensis","Japan",140.28654,36.1961
"Prunus x yedoensis","Japan",135.79846,34.40693
"Prunus x yedoensis","Japan",140.29192,36.29898
"Prunus x yedoensis","Japan",140.73969,36.80775
"Prunus x yedoensis","Japan",140.28654,36.1961
"Prunus x yedoensis","Japan",138.831667,36.745278
"Prunus x yedoensis","Japan",137.632222,35.317222
"Prunus x yedoensis","Japan",140.01413,36.00192
"Prunus x yedoensis","Japan",138.989167,36.193333
"Prunus x yedoensis","Japan",138.644444,36.409722
"Prunus x yedoensis","Japan",138.983611,36.220556
"Prunus x yedoensis","Japan",139.1658,35.47108
"Prunus x yedoensis","Japan",143.025674,42.107886
"Prunus x yedoensis","Japan",143.025674,42.107886
"Prunus x yedoensis","Japan",137.566667,36.783333
"Prunus x yedoensis","Japan",140.29192,36.29898
"Prunus x yedoensis","Japan",140.6825,36.679444
"Prunus x yedoensis","Japan",139.361944,36.490278
"Prunus x yedoensis","Japan",140.37804,36.47987
"Prunus x yedoensis","Japan",140.28654,36.1961
"Prunus x yedoensis","Japan",138.997778,36.591944
"Prunus x yedoensis","Japan",139.228068,35.524082
"Prunus x yedoensis","Japan",139.215556,36.935
"Prunus x yedoensis","Japan",138.305433,35.710402
"Prunus x yedoensis","Japan",139.080157,35.833759
"Prunus x yedoensis","Japan",139.080157,35.833759
"Prunus x yedoensis","Japan",139.10308,35.440754
"Prunus x yedoensis","Japan",134.300178,33.959877
"Prunus x yedoensis","Japan",137.583333,36.8
"Prunus x yedoensis","Japan",140.79,40.09
"Prunus x yedoensis","Japan",134.44717,34.0782
"Prunus x yedoensis","Japan",134.335491,33.950377
"Prunus x yedoensis","Japan",134.44717,34.0782
"Prunus x yedoensis","Japan",134.195991,34.017258
"Prunus x yedoensis","Russia",134.127542,43.017494
"Prunus x yedoensis","Japan",136.490063,36.261288
"Prunus x yedoensis","Russia",132.696784,43.072621
"Prunus x yedoensis","Russia",132.696784,43.072621
"Prunus x yedoensis","Japan",137.1,36.4
"Prunus x yedoensis","Japan",138.776389,36.431389
"Prunus x yedoensis","Japan",134.212353,33.934101
"Prunus x yedoensis","Japan",134.32959,33.948073
"Prunus x yedoensis","Japan",137.583333,36.966667
"Prunus x yedoensis","China",114.630747,39.879848
"Prunus x yedoensis","China",115.838889,39.71615
"Prunus x yedoensis","Japan",137.616667,36.766667
"Prunus x yedoensis","Japan",137.583333,36.933333
"Prunus x yedoensis","China",114.714432,39.364854
"Prunus x yedoensis","China",114.714432,39.364854
"Prunus x yedoensis","China",114.714432,39.364854
"Prunus x yedoensis","China",114.630747,39.879848
"Prunus x yedoensis","China",115.244941,39.317491
"Prunus x yedoensis","China",114.714432,39.364854
"Prunus x yedoensis","China",114.714432,39.364854
"Prunus x yedoensis","China",114.714432,39.364854
"Prunus x yedoensis","China",114.714432,39.364854
"Prunus x yedoensis","China",115.428146,39.626673
"Prunus x yedoensis","China",115.838889,39.71615
"Prunus x yedoensis","Russia",131.191284,42.596886
"Prunus x yedoensis","Japan",137.6,36.816667
"Prunus x yedoensis","Japan",137.65,36.716667
"Prunus x yedoensis","China",114.630747,39.879848
"Prunus x yedoensis","China",114.630747,39.879848
"Prunus x yedoensis","Japan",137.183333,36.7
"Prunus x yedoensis","Russia",131.952464,43.079103
"Prunus x yedoensis","China",121.926205,39.162111
"Prunus x yedoensis","China",115.838889,39.71615
"Prunus x yedoensis","China",127.6,42.16667
"Prunus x yedoensis","Japan",137.758611,36.758611
"Prunus x yedoensis","South Korea",128.173839,36.212008
"Prunus x yedoensis","South Korea",128.843072,36.126481
"Prunus x yedoensis","Japan",137.5,36.75
"Prunus x yedoensis","Japan",44,14
"Prunus x yedoensis","China",128.833333,42.333333
"Prunus x yedoensis","South Korea",127.185,36.064
"Prunus x yedoensis","Japan",143.00972,42.15333
"Prunus x yedoensis","South Korea",129.020215,36.161503
"Prunus x yedoensis","Japan",143.04583,42.15722
"Prunus x yedoensis","China",127,42
"Prunus x yedoensis","South Korea",127.14,36.215
"Prunus x yedoensis","Japan",141.02855,38.7588
"Prunus x yedoensis","South Korea",127.176861,37.787222
"Prunus x yedoensis","South Korea",127.112,36.2
"Prunus x yedoensis","South Korea",127.164,36.066
"Prunus x yedoensis","Russia",133.65194,44.28889
"Prunus x yedoensis","South Korea",127.193,36.074
"Prunus x yedoensis","Japan",136.76667,35.45
"Prunus x yedoensis","Japan",141.02855,38.7588
"Prunus x yedoensis","Japan",141.342,42.42016
"Prunus x yedoensis","Russia",133.65194,44.28889
"Prunus x yedoensis","China",105,35
"Prunus x yedoensis","South Korea",127.164,36.066
"Prunus x yedoensis","South Korea",127.193,36.074
"Prunus x yedoensis","Japan",140.402,41.142
"Prunus x yedoensis","China",127.9,42.81667
"Prunus x yedoensis","South Korea",127.415,36.185
"Prunus x yedoensis","China",127.133335,45.450001
"Prunus x yedoensis","Japan",139.272852,35.646756
"Prunus x yedoensis","Japan",133.11327,33.760311
"Prunus x yedoensis","South Korea",127.83472,36.375
"Prunus x yedoensis","South Korea",128.541017,36.150994
"Prunus x yedoensis","China",129.166667,42.333333
"Prunus x yedoensis","Japan",130.54482,33.59803
"Prunus x yedoensis","South Korea",127.124,36.222
"Prunus x yedoensis","South Korea",127.461,36.164
"Prunus x yedoensis","China",127.133335,45.450001
"Prunus x yedoensis","China",127.53333,42.15
"Prunus x yedoensis","Japan",139.235659,35.628698
"Prunus x yedoensis","Japan",136.5,36.5
"Prunus x yedoensis","Japan",137.13333,36.56667
"Prunus x yedoensis","North Korea",125,39
"Prunus x yedoensis","South Korea",127.193,36.074
"Prunus x yedoensis","China",128.98333,44.95
"Prunus x yedoensis","China",126.81667,45.2
"Prunus x yedoensis","South Korea",127.196,36.076
"Prunus x yedoensis","China",126.81667,45.2
"Prunus x yedoensis","South Korea",127.324962,35.58317
"Prunus x yedoensis","South Korea",130.899994,37.483337
"Prunus x yedoensis","South Korea",127.01667,37.28333
"Prunus x yedoensis","China",128.916667,42.35
"Prunus x yedoensis","South Korea",127.201,36.073
"Prunus x yedoensis","Japan",141.34409,43.0653
"Prunus x yedoensis","China",129.04111,43.87528
"Prunus x yedoensis","Japan",134.03333,34.25
"Prunus x yedoensis","South Korea",128.104298,36.330888
"Prunus x yedoensis","South Korea",128.584479,36.165278
"Prunus x yedoensis","China",124,44
"Prunus x yedoensis","China",129.04111,43.87528
"Prunus x yedoensis","South Korea",129.040772,36.153385
"Prunus x yedoensis","South Korea",128.390935,35.231549
"Prunus x yedoensis","South Korea",127.124,36.222
"Prunus x yedoensis","Japan",141.02855,38.7588
"Prunus x yedoensis","Japan",137.758611,36.758611
"Prunus x yedoensis","Japan",144.144791,43.143197
"Prunus x yedoensis","South Korea",127.131,36.218
"Prunus x yedoensis","South Korea",127.186,36.064
"Prunus x yedoensis","South Korea",127.324962,35.58317
"Prunus x yedoensis","China",128.61667,44.93333
"Prunus x yedoensis","South Korea",127.129,36.219
"Prunus x yedoensis","South Korea",127.193,36.074
"Prunus x yedoensis","South Korea",126.672744,37.268122
"Prunus x yedoensis","South Korea",127,37.28333
"Prunus x yedoensis","South Korea",127.193,36.075
"Prunus x yedoensis","South Korea",127.186,36.064
"Prunus x yedoensis","South Korea",127.174,36.203
"Prunus x yedoensis","Japan",130.94608,31.34687
"Prunus x yedoensis","South Korea",127.324962,35.58317
"Prunus x yedoensis","North Korea",127.44361,39.15278
"Prunus x yedoensis","South Korea",128.475471,36.072637
"Prunus x yedoensis","Russia",132.16667,43.33333
"Prunus x yedoensis","Japan",141.85417,43.29
