"","country","lon","lat"
"1329","Japan",139.340557,35.582409
"1330","Japan",139.053086,35.474083
"1332","Japan",139.31556,35.557414
"1335","Japan",139.440551,35.482424
"1336","Japan",139.49055,35.432433
"1340","Japan",139.253068,35.349104
"1342","Japan",139.103087,35.240782
"1343","Japan",139.078087,35.299105
"1346","Japan",137.31778,34.8336
"1347","Japan",139.390555,35.50742
"1348","Japan",139.103087,35.240782
"1349","Japan",139.065591,35.24078
"1350","Japan",139.040594,35.249112
"1352","Japan",139.1044,35.98908
"1353","Japan",139.153074,35.549077
"1356","Japan",139.0919,36.08048
"1357","Japan",139.090587,35.265777
"1358","Japan",139.053091,35.215781
"1361","Japan",139.028095,35.224114
"1362","Japan",139.153074,35.52408
"1364","Japan",139.00264,36.02119
"1365","Japan",139.015597,35.257442
"1366","Japan",139.08423,36.0085
"1367","Japan",139.565544,35.340778
"1368","Japan",139.165571,35.615734
"1381","Japan",139.078087,35.299105
"1382","Japan",139.053089,35.3241
"1387","Japan",139.190572,35.482419
"1388","Japan",139.053089,35.3241
"1390","Japan",139.0919,36.08048
"1392","Japan",139.190572,35.482419
"1393","Japan",139.128085,35.23245
"1398","Japan",139.403052,35.549077
"1400","Japan",139.28334,35.483334
"1402","Japan",139.20307,35.515749
"1403","Japan",139.578043,35.315781
"1404","Japan",139.578043,35.315781
"1405","Japan",139.140583,35.240783
"1408","Japan",139.203068,35.615736
"1409","Japan",139.457,35.64669
"1411","Japan",139.065584,35.415754
"1412","Japan",139.140577,35.407426
"1413","United States",-72.920823,41.305111
"1414","Japan",139.23125,35.4125
"1415","Japan",139.060565,36.743181
"1417","Japan",139.28125,35.404167
"1418","Japan",139.190569,35.615735
"1419","Japan",139.578041,35.524089
"1421","Japan",139.053086,35.474083
"1422","Japan",139.21875,35.3625
"1423","Japan",139.040587,35.390756
"1426","Japan",139.103081,35.365763
"1427","Japan",139.290563,35.540749
"1428","Japan",139.265564,35.59074
"1429","Japan",138.965596,35.43242
"1430","Japan",139.053086,35.507412
"1431","Japan",139.290562,35.582409
"1432","Japan",139.08423,36.0085
"1433","Japan",139.115591,35.149125
"1438","Japan",139.578042,35.45743
